source;target;weight
Sołoducho Jadwiga;Baluta Sylwia;7
Sołoducho Jadwiga;Jȩdrychowska Agnieszka;6
Sołoducho Jadwiga;Cabaj Joanna;43
Sołoducho Jadwiga;Urbańczyk Jerzy M.;1
Sołoducho Jadwiga;Zabz̊a Andrzej;3
Podemski Paweł;Musia A.;1
Podemski Paweł;Maryński Aleksander;12
Podemski Paweł;Dusanowski Å Ł;2
Podemski Paweł;Podemski Paweł;21
Podemski Paweł;Musiał Anna;17
Podemski Paweł;Poloczek Przemysław;2
Podemski Paweł;Gawarecki Krzysztof;5
Podemski Paweł;Machnikowski P.;12
Podemski Paweł;Gawełczyk Michał;5
Podemski Paweł;Rudno-Rudziňski Wojciech;12
Podemski Paweł;Dusanowski Łukasz;9
Podemski Paweł;Wyborski Paweł;2
Podemski Paweł;Baranowski Michał;1
Podemski Paweł;Andrzejewski Janusz;18
Sieradzki Adam;Nankiewicz Marcin;1
Sieradzki Adam;Marciniszyn Tomasz;4
Sieradzki Adam;Sieradzki Adam;49
Sieradzki Adam;Rysiakiewicz-Pasek Ewa;21
Sieradzki Adam;Urbanowicz Adam;1
Sieradzki Adam;Polańska Jolanta;1
Sieradzki Adam;Jaguś Pawel;2
Sieradzki Adam;Peksa Paulina;6
Sieradzki Adam;Dziuk B?a?ej;2
Sieradzki Adam;Zaręba Jan K.;4
Sieradzki Adam;Scharoch Pawel;1
Rysiakiewicz-Pasek Ewa;Ciman Agnieszka;1
Rysiakiewicz-Pasek Ewa;Marczuk Krystyna;4
Rysiakiewicz-Pasek Ewa;Marciniszyn Tomasz;7
Rysiakiewicz-Pasek Ewa;Kutrowska-Girzycka J.;2
Rysiakiewicz-Pasek Ewa;Radojewska Ewa Beata;2
Rysiakiewicz-Pasek Ewa;Rysiakiewicz-Pasek Ewa;61
Rysiakiewicz-Pasek Ewa;Urbanowicz Adam;2
Rysiakiewicz-Pasek Ewa;Polańska Jolanta;6
Rysiakiewicz-Pasek Ewa;Jaguś Pawel;2
Rysiakiewicz-Pasek Ewa;Baranowski Michał;1
Rysiakiewicz-Pasek Ewa;Rysiakiewics-Pasek E.;1
Sojka Bartlomiej;Sojka Bartlomiej;5
Sojka Bartlomiej;Noculak Agnieszka;7
Sojka Bartlomiej;Fhui Yong Shiew;1
Rudno-Rudziňski Wojciech;Biegańska D.;1
Rudno-Rudziňski Wojciech;Rudno-Rudziski W.;1
Rudno-Rudziňski Wojciech;Maryński Aleksander;10
Rudno-Rudziňski Wojciech;Musiał Anna;13
Rudno-Rudziňski Wojciech;Poloczek Przemysław;3
Rudno-Rudziňski Wojciech;Gawarecki Krzysztof;3
Rudno-Rudziňski Wojciech;Mielnik-Pyszczorski Adam;1
Rudno-Rudziňski Wojciech;Machnikowski P.;8
Rudno-Rudziňski Wojciech;Sçk Grzegorz;1
Rudno-Rudziňski Wojciech;Gawełczyk Michał;5
Rudno-Rudziňski Wojciech;Rudno-Rudziňski Wojciech;21
Rudno-Rudziňski Wojciech;Dusanowski Łukasz;10
Rudno-Rudziňski Wojciech;Leszczyński P.;2
Rudno-Rudziňski Wojciech;Baranowski Michał;1
Rudno-Rudziňski Wojciech;Andrzejewski Janusz;19
Rudno-Rudziňski Wojciech;Janiak Filip;1
Zając Dorota;Świst Agnieszka;1
Zając Dorota;Zając Dorota;4
Zając Dorota;Baluta Sylwia;6
Zając Dorota;Cabaj Joanna;11
Baluta Sylwia;Nawrot Witold;2
Baluta Sylwia;Drzozga Kamila;3
Baluta Sylwia;Świst Agnieszka;2
Baluta Sylwia;Baluta Sylwia;5
Baluta Sylwia;Cabaj Joanna;9
Baluta Sylwia;Lesiak Anna;1
Cabaj Joanna;Olech Kamila;3
Cabaj Joanna;Doskocz Jacek;6
Cabaj Joanna;Labus Karolina;1
Cabaj Joanna;Nawrot Witold;2
Cabaj Joanna;Drzozga Kamila;3
Cabaj Joanna;Nowakowska Anna;3
Cabaj Joanna;Nowakowska-Oleksy Anna;5
Cabaj Joanna;Jdrychowska Agnieszka;1
Cabaj Joanna;Świst Agnieszka;16
Cabaj Joanna;Jȩdrychowska Agnieszka;6
Cabaj Joanna;Cabaj Joanna;41
Cabaj Joanna;Lesiak Anna;1
Golacki Lukasz W.;Golacki Lukasz W.;3
Kociołek Daria;Noculak Agnieszka;2
PŁaczek-Popko Ewa;Synowiec Zdzisław;1
PŁaczek-Popko Ewa;Zielony Eunika;20
PŁaczek-Popko Ewa;Wojtyna E.;2
PŁaczek-Popko Ewa;Hajdusianek A.;4
PŁaczek-Popko Ewa;Pawlikowski Janusz Marek;4
PŁaczek-Popko Ewa;Racino Anna;2
PŁaczek-Popko Ewa;Gubański Adam;3
PŁaczek-Popko Ewa;Kamyczek Paulina;4
PŁaczek-Popko Ewa;Dyba P.;2
PŁaczek-Popko Ewa;Dudziak Eugeniusz;4
PŁaczek-Popko Ewa;Nowak Anna M.;3
PŁaczek-Popko Ewa;Paradowska Karolina M.;8
PŁaczek-Popko Ewa;Kasprzak J. F.;2
PŁaczek-Popko Ewa;Gwóźdź Katarzyna;11
PŁaczek-Popko Ewa;Placzek-Popko Eva;2
PŁaczek-Popko Ewa;Biegański Piotr;3
PŁaczek-Popko Ewa;Szatkowski Janusz;17
PŁaczek-Popko Ewa;PŁaczek-Popko Ewa;52
PŁaczek-Popko Ewa;Da̧browska-Szata Maria;6
PŁaczek-Popko Ewa;Fiałkowski J.;3
PŁaczek-Popko Ewa;Gelczuk Łukasz;7
PŁaczek-Popko Ewa;Sierański Kazimierz;8
Noculak Agnieszka;Noculak Agnieszka;8
Andrzejewski Janusz;Rudno-Rudziski W.;1
Andrzejewski Janusz;Maryński Aleksander;10
Andrzejewski Janusz;Pawlikowski Janusz Marek;1
Andrzejewski Janusz;Musiał Anna;15
Andrzejewski Janusz;Poloczek Przemysław;3
Andrzejewski Janusz;Gawarecki Krzysztof;10
Andrzejewski Janusz;Mielnik-Pyszczorski Adam;1
Andrzejewski Janusz;Machnikowski P.;14
Andrzejewski Janusz;Sçk Grzegorz;1
Andrzejewski Janusz;Gawełczyk Michał;4
Andrzejewski Janusz;Dusanowski Łukasz;9
Andrzejewski Janusz;Szatkowski Janusz;2
Andrzejewski Janusz;Baranowski Michał;2
Andrzejewski Janusz;Andrzejewski Janusz;29
Andrzejewski Janusz;Sierański Kazimierz;2
Kolarz Boz̊ena N.;Apostoluk Wiesław S.;5
Kolarz Boz̊ena N.;Pawłów Barbara;6
Kolarz Boz̊ena N.;Bartkowiak Dorota;2
Kolarz Boz̊ena N.;Jermakowicz-Bartkowiak Dorota;32
Kolarz Boz̊ena N.;Wojaczyńska Maria;27
Kolarz Boz̊ena N.;Bachmann Katarzyna;1
Kolarz Boz̊ena N.;Serwin A.;1
Kolarz Boz̊ena N.;Kolarz Boz̊ena N.;89
Kolarz Boz̊ena N.;Noworyta Andrzej;5
Kolarz Boz̊ena N.;Tomków Kazimierz;1
Kolarz Boz̊ena N.;Herman Barbara;1
Kolarz Boz̊ena N.;Jakubiak Anna;5
Kolarz Boz̊ena N.;Owsik Izabela A.;7
Kolarz Boz̊ena N.;Trochimczuk Andrzej W.;53
Kolarz Boz̊ena N.;Gontarczyk A.;1
Kolarz Boz̊ena N.;Rupicz Krystyna;1
Kolarz Boz̊ena N.;Drewniak Marta;1
Kolarz Boz̊ena N.;Kaczmarczyk Jan;1
Apostoluk Wiesław S.;Apostoluk Wiesław S.;30
Apostoluk Wiesław S.;Pilśniak Magdalena Rabiega;2
Apostoluk Wiesław S.;Bartecki Adam M.;5
Apostoluk Wiesław S.;Jermakowicz-Bartkowiak Dorota;18
Apostoluk Wiesław S.;Mager Jerzy;1
Apostoluk Wiesław S.;Walkowiak Władysław;8
Apostoluk Wiesław S.;Ochromowicz Katarzyna;1
Apostoluk Wiesław S.;Charewicz Witold A.;3
Apostoluk Wiesław S.;Trochimczuk Andrzej W.;7
Apostoluk Wiesław S.;Adamski Zbigniew;1
Apostoluk Wiesław S.;Tłaczała T.;1
Apostoluk Wiesław S.;Mazurkiewicz Michal X.;1
Pawłów Barbara;Pawłów Barbara;4
Pawłów Barbara;Wojaczyńska Maria;3
Pawłów Barbara;Trochimczuk Andrzej W.;9
Bartkowiak Dorota;Bartkowiak Dorota;1
Bartkowiak Dorota;Wojaczyńska Maria;2
Bartkowiak Dorota;Trochimczuk Andrzej W.;7
Jermakowicz-Bartkowiak Dorota;Cyganowski Piotr;24
Jermakowicz-Bartkowiak Dorota;Chȩcmanowski Jacek Grzegorz;5
Jermakowicz-Bartkowiak Dorota;Bunio Paulina;1
Jermakowicz-Bartkowiak Dorota;Marcinowska Anna;1
Jermakowicz-Bartkowiak Dorota;Pilśniak Magdalena Rabiega;3
Jermakowicz-Bartkowiak Dorota;Jermakowicz-Bartkowiak Dorota;35
Jermakowicz-Bartkowiak Dorota;Jamróz Piotr;4
Jermakowicz-Bartkowiak Dorota;Kawałko Jarosław;1
Jermakowicz-Bartkowiak Dorota;Serwin A.;1
Jermakowicz-Bartkowiak Dorota;Les̈niewicz Anna;6
Jermakowicz-Bartkowiak Dorota;Wolska Joanna A.;12
Jermakowicz-Bartkowiak Dorota;Owsik Izabela A.;3
Jermakowicz-Bartkowiak Dorota;Kujawska Małgorzata;3
Jermakowicz-Bartkowiak Dorota;Trochimczuk Andrzej W.;12
Jermakowicz-Bartkowiak Dorota;Terefinko Dominik;1
Jermakowicz-Bartkowiak Dorota;Cierlik Agata;1
Jermakowicz-Bartkowiak Dorota;Bryjak M.;8
Jermakowicz-Bartkowiak Dorota;Dzimitrowicz Anna;6
Wojaczyńska Maria;Wojaczyńska Maria;26
Wojaczyńska Maria;Noworyta Andrzej;5
Wojaczyńska Maria;Tomków Kazimierz;1
Wojaczyńska Maria;Herman Barbara;1
Wojaczyńska Maria;Trochimczuk Andrzej W.;35
Wojaczyńska Maria;Gontarczyk A.;1
Wojaczyńska Maria;Rupicz Krystyna;1
Wojaczyńska Maria;Drewniak Marta;1
Wojaczyńska Maria;Kaczmarczyk Jan;1
Trochimezuk A. W.;Trochimczuk Andrzej W.;6
Bachmann Katarzyna;Trochimczuk Andrzej W.;1
Jasieńko Maria;Tomków Kazimierz;2
Jasieńko Maria;Jankowska Anna;2
Serwin A.;Trochimczuk Andrzej W.;3
Noworyta Andrzej;Lech Magdalena;5
Noworyta Andrzej;Labus Karolina;4
Noworyta Andrzej;Noworyta Andrzej;24
Noworyta Andrzej;Kubasiewicz-Ponitka Monika;1
Noworyta Andrzej;Trochimczuk Andrzej W.;7
Noworyta Andrzej;Niesobska Anita;2
Noworyta Andrzej;Mielczarski Sylwester;2
Noworyta Andrzej;Trusek-Hołownia Anna;21
Tomków Kazimierz;Broniek Elżbieta;8
Tomków Kazimierz;Tomków Kazimierz;7
Tomków Kazimierz;Trochimczuk Andrzej W.;3
Tomków Kazimierz;Jankowska Anna;10
Tomków Kazimierz;Kaczmarczyk Jan;11
Tomków Kazimierz;Jasieńko-Hałat Maria;6
Tomków Kazimierz;Albiniak Andrzej;10
Jakubiak Anna;Jakubiak Anna;2
Jakubiak Anna;Trochimczuk Andrzej W.;2
Owsik Izabela A.;Owsik Izabela A.;4
Owsik Izabela A.;Trochimczuk Andrzej W.;3
Trochimczuk Andrzej W.;Dach Barbara;2
Trochimczuk Andrzej W.;Bunio Paulina;1
Trochimczuk Andrzej W.;Ronka Sylwia;8
Trochimczuk Andrzej W.;Pilśniak Magdalena Rabiega;4
Trochimczuk Andrzej W.;Czerwińska Sylwia;1
Trochimczuk Andrzej W.;Trochimczuk Andrzej W.;71
Trochimczuk Andrzej W.;Gontarczyk A.;1
Trochimczuk Andrzej W.;Kałȩdkowski Andrzej;1
Trochimczuk Andrzej W.;Drewniak Marta;1
Trochimczuk Andrzej W.;Kaczmarczyk Jan;1
Trochimczuk Andrzej W.;Drechny Dorota;1
Trochimczuk Andrzej W.;Wódka Jerzy;1
Trochimczuk Andrzej W.;Kica Małgorzata;2
Jankowska Anna;Tomkáw K.;1
Jankowska Anna;Broniek Elżbieta;9
Jankowska Anna;Jankowska Anna;9
Jankowska Anna;Kaczmarczyk Jan;8
Jankowska Anna;Jasieńko-Hałat Maria;5
Jankowska Anna;Albiniak Andrzej;10
Kaczmarczyk Jan;Burchacka Ewa;1
Kaczmarczyk Jan;Zacharczuk Wojciech;2
Kaczmarczyk Jan;Kordylewski WŁodzimierz K.;2
Kaczmarczyk Jan;Bratek Wiesław;2
Kaczmarczyk Jan;Hardy Tomasz;2
Kaczmarczyk Jan;Broniek Elżbieta;12
Kaczmarczyk Jan;Kułażyński Marek;7
Kaczmarczyk Jan;Bratek Krystyna;2
Kaczmarczyk Jan;MacHnikowski Jacek;5
Kaczmarczyk Jan;Fałtynowicz Hanna;1
Kaczmarczyk Jan;Trawczyński Janusz T.;1
Kaczmarczyk Jan;Kaczmarczyk Jan;11
Kaczmarczyk Jan;Jasieńko-Hałat Maria;11
Kaczmarczyk Jan;Albiniak Andrzej;18
Berger Jerzy;Berger Jerzy;1
Jasieńko-Hałat Maria;Rysz Sylwia;1
Jasieńko-Hałat Maria;Broniek Elżbieta;7
Jasieńko-Hałat Maria;Grusiecka Magdalena;1
Jasieńko-Hałat Maria;Jasieńko-Hałat Maria;6
Jasieńko-Hałat Maria;Jasieńko-Hałm Maria;1
Jasieńko-Hałat Maria;Albiniak Andrzej;12
Albiniak Andrzej;Grzyb Bartosz;1
Albiniak Andrzej;Broniek Elżbieta;12
Albiniak Andrzej;MacHnikowska Helena;2
Albiniak Andrzej;Albiniak Andrzej;21
Cyganowski Piotr;Cyganowski Piotr;24
Cyganowski Piotr;Chȩcmanowski Jacek Grzegorz;5
Cyganowski Piotr;Marcinowska Anna;1
Cyganowski Piotr;Jamróz Piotr;5
Cyganowski Piotr;Kawałko Jarosław;1
Cyganowski Piotr;Les̈niewicz Anna;6
Cyganowski Piotr;Wolska Joanna A.;10
Cyganowski Piotr;Kujawska Małgorzata;3
Cyganowski Piotr;Terefinko Dominik;1
Cyganowski Piotr;Cierlik Agata;1
Cyganowski Piotr;Bryjak M.;5
Cyganowski Piotr;Dzimitrowicz Anna;7
Lewandowski Daniel;Lewandowski Daniel;37
Lewandowski Daniel;Przybylski Michał;10
Lewandowski Daniel;Zitek Grayna;1
Lewandowski Daniel;Zajc Piotr;1
Lewandowski Daniel;Bomba Jacek Marcin;1
Lewandowski Daniel;Kaleta Jerzy;36
Lewandowski Daniel;Gasperowicz Aleksandra;1
Lewandowski Daniel;Donesz-Sikorska Anna;2
Lewandowski Daniel;Królewicz Michał;9
Lewandowski Daniel;Mech Rafał;10
Lewandowski Daniel;Bocian Mirosław;5
Lewandowski Daniel;Kot Krzysztof;2
Rutkowski Piotr;Kordek Karolina;1
Rutkowski Piotr;Rutkowski Piotr;21
Rutkowski Piotr;Gryglewicz Graz̊yna;9
Rutkowski Piotr;Czajczyńska Dina;3
Rutkowski Piotr;Lorenc-Grabowska Ewa;8
Rutkowski Piotr;Zabłocka-Malicka Monika;3
Rutkowski Piotr;MacHnikowska Helena;1
Rutkowski Piotr;Mokrzycki Jakub;1
Rutkowski Piotr;Szczepaniak Włodzimierz;3
Rutkowski Piotr;Śliwka Ewa;1
Rutkowski Piotr;Krzyzynska Renata;3
Rutkowski Piotr;MacHnikowski Jacek;6
Rutkowski Piotr;Gryglewicz Stanisław;2
Gryglewicz Graz̊yna;Grzyb Bartosz;5
Gryglewicz Graz̊yna;Torchała Kamila;3
Gryglewicz Graz̊yna;Gryglewicz Graz̊yna;35
Gryglewicz Graz̊yna;Broniek Elżbieta;1
Gryglewicz Graz̊yna;Moyseowicz Adam;7
Gryglewicz Graz̊yna;Lorenc-Grabowska Ewa;9
Gryglewicz Graz̊yna;Wróbel-Iwaniec Iwona;1
Gryglewicz Graz̊yna;Ćwikła Joanna;3
Gryglewicz Graz̊yna;Wiench Piotr;3
Gryglewicz Graz̊yna;Lupul Iwona;4
Gryglewicz Graz̊yna;MacHnikowski Jacek;6
Gryglewicz Graz̊yna;Miniach Ewa;5
Gryglewicz Graz̊yna;Gryglewicz Stanisław;8
Gryglewicz Graz̊yna;Kierzek Krzysztof;5
Gryglewicz Graz̊yna;Śliwak Agata;13
Niemczyk Katarzyna;Niemczyk Katarzyna;1
Niemczyk Katarzyna;Arik Pelin;1
Ziółkowski Grzegorz;Kuźnicka Bogumiła;1
Ziółkowski Grzegorz;Ziółkowski Grzegorz;4
Ziółkowski Grzegorz;Chlebus Edward;7
Ziółkowski Grzegorz;Pawlak Andrzej;2
Ziółkowski Grzegorz;Kurzynowski Tomasz;5
Ziółkowski Grzegorz;Szymczyk-Zió?kowska Patrycja;14
Ziółkowski Grzegorz;Dybała Bogdan;1
Kmiecik Barbara;Kmiecik Barbara;1
Chlebus Edward;Kuźnicka Bogumiła;5
Chlebus Edward;Kobiela Karol;2
Chlebus Edward;Sokolski Piotr M.;1
Chlebus Edward;Rusiński Eugeniusz;2
Chlebus Edward;Smolina Irina;3
Chlebus Edward;Chlebus Edward;24
Chlebus Edward;Pawlak Andrzej;6
Chlebus Edward;Helman Joanna;3
Chlebus Edward;Gruber K.;4
Chlebus Edward;Szczygieł Bogdan;1
Chlebus Edward;Rosienkiewicz Maria;5
Chlebus Edward;Kurzac Jarosław;3
Chlebus Edward;Kurzynowski Tomasz;16
Chlebus Edward;Szymczyk-Zió?kowska Patrycja;20
Chlebus Edward;Łyczkowska Edyta;1
Chlebus Edward;Dziedzic Robert;3
Chlebus Edward;Cglebus Edward;1
Chlebus Edward;Dybała Bogdan;4
Miller Urszula;Grzelka Agnieszka;2
Miller Urszula;Miller Urszula;2
Arik Pelin;Arik Pelin;1
Lorenc-Grabowska Ewa;Grzyb Bartosz;4
Lorenc-Grabowska Ewa;Moyseowicz Adam;1
Lorenc-Grabowska Ewa;Lorenc-Grabowska Ewa;16
Lorenc-Grabowska Ewa;Klijanienko Aleksandra;1
Lorenc-Grabowska Ewa;MacHnikowska Helena;1
Lorenc-Grabowska Ewa;MacHnikowski Jacek;6
Lorenc-Grabowska Ewa;Miniach Ewa;1
Lorenc-Grabowska Ewa;Gryglewicz Stanisław;2
Lorenc-Grabowska Ewa;Kierzek Krzysztof;1
Lorenc-Grabowska Ewa;Śliwak Agata;6
Rosienkiewicz Maria;Burduk Anna;3
Rosienkiewicz Maria;Sokolski Piotr M.;1
Rosienkiewicz Maria;Rusiński Eugeniusz;1
Rosienkiewicz Maria;Kowalski Arkadiusz;2
Rosienkiewicz Maria;Pawlak Andrzej;3
Rosienkiewicz Maria;Helman Joanna;3
Rosienkiewicz Maria;Rosienkiewicz Maria;5
Rosienkiewicz Maria;Szymczyk-Zió?kowska Patrycja;2
Bastrzyk Anna;Ulatowska Justyna;6
Bastrzyk Anna;Szczałba Ewelina;1
Bastrzyk Anna;Bastrzyk Anna;15
Bastrzyk Anna;Sawiński Wojciech;4
Bastrzyk Anna;Feder-Kubis Joanna;2
Bastrzyk Anna;Bryjak M.;4
Mokrzycki Jakub;Mokrzycki Jakub;1
Gąsior-Głogowska Marlena;Gąsior-Głogowska Marlena;5
Gąsior-Głogowska Marlena;Szotek Sylwia;3
Szymczyk-Zió?kowska Patrycja;Ząbek Adam;3
Szymczyk-Zió?kowska Patrycja;Kozioł Paweł E.;5
Szymczyk-Zió?kowska Patrycja;Kuźnicka Bogumiła;1
Szymczyk-Zió?kowska Patrycja;Górski Przemyslaw A.;2
Szymczyk-Zió?kowska Patrycja;Pawlak Andrzej;2
Szymczyk-Zió?kowska Patrycja;Młynarz Piotr;3
Szymczyk-Zió?kowska Patrycja;Stȩpak Bogusz D.;4
Szymczyk-Zió?kowska Patrycja;Kurzynowski Tomasz;5
Szymczyk-Zió?kowska Patrycja;Szymczyk-Zió?kowska Patrycja;27
Szymczyk-Zió?kowska Patrycja;Łabowska Magdalena Beata;1
Szymczyk-Zió?kowska Patrycja;Dziedzic Robert;1
Szymczyk-Zió?kowska Patrycja;Dybała Bogdan;1
Donesz-Sikorska Anna;Kaleta Jerzy;2
Donesz-Sikorska Anna;Donesz-Sikorska Anna;6
Donesz-Sikorska Anna;Babiarczuk Bartosz;5
Donesz-Sikorska Anna;Szczurek Anna;5
Łabowska Magdalena Beata;Łabowska Magdalena Beata;1
Bunio Paulina;Bunio Paulina;2
Ronka Sylwia;Ronka Sylwia;7
Ronka Sylwia;Juśkiewicz Honorata;1
Ronka Sylwia;Kujawska Małgorzata;2
Pilśniak Magdalena Rabiega;Pilśniak Magdalena Rabiega;2
Pilśniak Magdalena Rabiega;Wódka Jerzy;1
Walkowiak Władysław;Holowiecka Beatrycze A.;1
Walkowiak Władysław;Walus Katarzyna;1
Walkowiak Władysław;Walkowiak Władysław;39
Walkowiak Władysław;Ochromowicz Katarzyna;1
Walkowiak Władysław;Rudnik Zofia;1
Walkowiak Władysław;Charewicz Witold A.;11
Kałȩdkowski Andrzej;Kałȩdkowski Andrzej;1
Wódka Jerzy;Chmielewski Tomasz;1
Wódka Jerzy;Wajszczuk Robert A.;1
Wódka Jerzy;Ochromowicz Katarzyna;2
Wódka Jerzy;Charewicz Witold A.;5
Wódka Jerzy;Wódka Jerzy;4
WymysŁowski Artur;WymysŁowski Artur;27
WymysŁowski Artur;Płatek Bartosz T.;2
WymysŁowski Artur;Urbański Krzysztof Jerzy;2
WymysŁowski Artur;Świerczyńśki Ryszard;1
WymysŁowski Artur;Allaf Kamil Nouri;3
WymysŁowski Artur;Dowhań Łukasz;9
WymysŁowski Artur;Tesarski Sebastian J.;5
WymysŁowski Artur;Jankowski Krystian;4
WymysŁowski Artur;Król Dawid Jan;2
Drzazga Włodzimierz;Drzazga Włodzimierz;2
Drzazga Włodzimierz;Czepkowski T.;1
Drzazga Włodzimierz;Słòwko Witold;5
Urbański Krzysztof Jerzy;Płatek Bartosz T.;1
Urbański Krzysztof Jerzy;Zwierta Rafał;1
Urbański Krzysztof Jerzy;Urbański Krzysztof Jerzy;1
Urbański Krzysztof Jerzy;Szecówka Przemysław M.;1
Urbański Krzysztof Jerzy;Fałat Krzysztof Urbański Tomasz;1
Urbański Krzysztof Jerzy;Jankowski Krystian;1
Świerczyńśki Ryszard;Jankowski Krystian;1
Kowalski Zbigniew W.;Wilk Janusz;7
Kowalski Zbigniew W.;Jerzmański Daniel;1
Kowalski Zbigniew W.;Smardz S.;1
Kowalski Zbigniew W.;Martan Janusz;4
Kowalski Zbigniew W.;Kowalski Zbigniew W.;37
Kowalski Zbigniew W.;Babij Michał;6
Nowak-Wožny Dorota;Nowak-Wožny Dorota;5
Nowak-Wožny Dorota;Hrycaj Grzegorz;1
Nowak-Wožny Dorota;Gubański Adam;2
Nowak-Wožny Dorota;Rybak Wiesław;1
Nowak-Wožny Dorota;Janiczek Tomasz;4
Synowiec Zdzisław;Da̧browska-Szata Maria;1
Synowiec Zdzisław;Gelczuk Łukasz;1
Zielony Eunika;Zielony Eunika;17
Zielony Eunika;Racino Anna;2
Zielony Eunika;Kamyczek Paulina;3
Zielony Eunika;Dyba P.;1
Zielony Eunika;Paradowska Karolina M.;4
Zielony Eunika;Gwóźdź Katarzyna;10
Zielony Eunika;Biegański Piotr;4
Zielony Eunika;Da̧browska-Szata Maria;1
Zielony Eunika;Jacak Janusz Edward;1
Zielony Eunika;Gelczuk Łukasz;1
Wojtyna E.;Szatkowski Janusz;1
Hajdusianek A.;Hajdusianek A.;1
Hajdusianek A.;Szatkowski Janusz;5
Hajdusianek A.;Fiałkowski J.;1
Hajdusianek A.;Sierański Kazimierz;2
Pawlikowski Janusz Marek;Pawlikowski Janusz Marek;35
Pawlikowski Janusz Marek;Kaczmarski K.;2
Pawlikowski Janusz Marek;Sierańki K.;2
Pawlikowski Janusz Marek;Królicki Franciszek;2
Pawlikowski Janusz Marek;Dudziak Eugeniusz;5
Pawlikowski Janusz Marek;Kasprzak J. F.;2
Pawlikowski Janusz Marek;Bartczak A.;2
Pawlikowski Janusz Marek;Placzek-Popko Eva;3
Pawlikowski Janusz Marek;Szatkowski Janusz;15
Pawlikowski Janusz Marek;Kochan B.;1
Pawlikowski Janusz Marek;Scharoch Pawel;2
Pawlikowski Janusz Marek;Sierański Kazimierz;12
Popko Ewa;Jacak Janusz Edward;4
Racino Anna;Racino Anna;1
Gubański Adam;Sikorski Tomasz;1
Gubański Adam;Kostyła Paweł;1
Gubański Adam;Gubański Adam;9
Gubański Adam;Kaczorowska Dominika;1
Gubański Adam;Jasiński Michał;1
Gubański Adam;Rezmer Jacek;4
Kamyczek Paulina;Kamyczek Paulina;2
Kamyczek Paulina;Da̧browska-Szata Maria;3
Kamyczek Paulina;Gelczuk Łukasz;4
Dudziak Eugeniusz;Pruchnik Dariusz;1
Dudziak Eugeniusz;Dudziak Eugeniusz;6
Dudziak Eugeniusz;Kasprzak J. F.;2
Dudziak Eugeniusz;Bozym Janusz;2
Dudziak Eugeniusz;Placzek-Popko Eva;1
Nowak Anna M.;Videnova-Adrabińska Veneta;1
Nowak Anna M.;Nowak Anna M.;5
Nowak Anna M.;Szatkowski Janusz;1
Paradowska Karolina M.;Paradowska Karolina M.;7
Paradowska Karolina M.;Gwóźdź Katarzyna;4
Gwóźdź Katarzyna;Kopaczek Jan;1
Gwóźdź Katarzyna;Gwóźdź Katarzyna;6
Gwóźdź Katarzyna;Zelewski Szymon J.;1
Gwóźdź Katarzyna;Jacak Janusz Edward;1
Henrykowski Artur;Jaroszewski MacIej;1
Henrykowski Artur;Ziaja Jan;1
Henrykowski Artur;Jacak Janusz Edward;1
Placzek-Popko Eva;Placzek-Popko Eva;2
Biegański Piotr;Wiktorczyk Tadeusz;1
Biegański Piotr;Szymczak G.;5
Biegański Piotr;Blazej M.;1
Biegański Piotr;Newelski M.;2
Biegański Piotr;Radosz Andrzej;1
Biegański Piotr;Biegański Piotr;30
Biegański Piotr;Błlazej M.;1
Biegański Piotr;Peisert Jerzy;3
Biegański Piotr;Dobierzewska-Mozrzymas Ewa;28
Szatkowski Janusz;Szatkowski Janusz;36
Szatkowski Janusz;Fiałkowski J.;3
Szatkowski Janusz;Szatkowski ;1
Szatkowski Janusz;Sierański Kazimierz;24
Da̧browska-Szata Maria;Maria Da̧browska Szata;1
Da̧browska-Szata Maria;Dbrowska-Szata M.;1
Da̧browska-Szata Maria;Masalska Agata;1
Da̧browska-Szata Maria;Da̧browska-Szata Maria;16
Da̧browska-Szata Maria;Gelczuk Łukasz;19
Fiałkowski J.;Fiałkowski J.;1
Fiałkowski J.;Sierański Kazimierz;2
Jacak Janusz Edward;Jòz̀wiak Ireneusz J.;2
Jacak Janusz Edward;Łydżba Patrycja;6
Jacak Janusz Edward;Gonczarek Ryszard;3
Jacak Janusz Edward;Jacak Janusz Edward;28
Gelczuk Łukasz;Kopaczek Jan;4
Gelczuk Łukasz;Maria Da̧browska Szata;1
Gelczuk Łukasz;Dbrowska-Szata M.;1
Gelczuk Łukasz;Masalska Agata;1
Gelczuk Łukasz;Gelczuk Łukasz;19
Sierański Kazimierz;Szatkowski ;1
Sierański Kazimierz;Sierański Kazimierz;20
Videnova-Adrabińska Veneta;Videnova-Adrabińska Veneta;27
Videnova-Adrabińska Veneta;Burzyńska Agnieszka;3
Videnova-Adrabińska Veneta;Kurc Teresa;2
Videnova-Adrabińska Veneta;Duczmal Marek;8
Videnova-Adrabińska Veneta;Wojciechowska Agnieszka;5
Videnova-Adrabińska Veneta;Janeczko Elzbieta;2
Videnova-Adrabińska Veneta;Próchniak G.;4
Videnova-Adrabińska Veneta;Zaręba Jan K.;8
Wojaczyńska Elżbieta;Szyja Bartłomiej Maciej;2
Wojaczyńska Elżbieta;Wojaczyńska Elżbieta;27
Wojaczyńska Elżbieta;Zielińska-Błajet Mariola;5
Wojaczyńska Elżbieta;Skarzìewski Jacek;1
