source;target;weight
7003742671;22939021500;3
7003742671;57200525446;2
7003742671;22933758200;1
7003742671;14628595000;8
7003742671;12779888400;1
7003742671;6602827993;1
7003742671;8278525100;14
7003742671;6602300859;1
7003742671;6602624339;1
7003742671;57200523187;2
7003742671;57007915600;2
7003742671;56378056100;1
7003742671;56997435900;1
7003742671;57192079422;2
7003742671;25624143600;12
7003742671;56536859300;16
7003742671;56240460400;1
7003351322;23491960700;114
7003351322;6602095823;1
7003351322;24168823800;1
7003351322;55094114300;2
7003351322;56248775100;1
7003351322;35191849000;2
7003351322;6506232344;4
7003351322;20735956200;11
7003351322;56247607100;2
7003351322;57205747535;17
7003351322;8331521100;9
7003351322;6701572426;4
7003351322;24072466800;1
7003351322;6602750710;5
7003351322;24460852400;28
7003351322;6701364456;19
7003351322;22941822500;1
7003351322;55932273900;1
7003351322;8415115800;1
7003351322;55092382800;2
7003351322;7004734251;1
7003351322;6701628481;1
7003351322;7101812826;3
7003351322;6701313182;15
7003351322;6602835732;1
7003351322;6603579528;2
7003351322;56685794000;1
7003351322;36857353100;3
7003351322;23493881900;72
7003351322;56938799200;3
7003351322;55838040600;1
7003351322;7004062643;2
7003351322;7003862930;1
7003351322;7004342264;1
7003351322;57191446648;2
7003351322;8673451300;18
7003351322;6604093594;8
7003351322;7003351322;114
7003351322;35794965300;2
7003351322;8374353100;2
7003351322;6506469799;1
7003351322;24339971000;1
7003351322;8937758100;36
7003351322;57205746858;1
7003351322;55758614900;1
7003351322;6602491059;98
7003351322;12779888400;74
7003351322;9843575600;10
