"source","target","weight"
"Pawlikowski Janusz Marek","Sierański Kazimierz","5"
"Pawlikowski Janusz Marek","Scharoch Pawel","1"
"Pawlikowski Janusz Marek","Kochan B.","2"
"Pawlikowski Janusz Marek","Szatkowski Janusz","9"
"Pawlikowski Janusz Marek","Placzek-Popko Eva","4"
"Pawlikowski Janusz Marek","Bartczak A.","1"
"Pawlikowski Janusz Marek","Majchrcrwska E.","1"
"Pawlikowski Janusz Marek","Kasprzak J. F.","4"
"Pawlikowski Janusz Marek","Dudziak Eugeniusz","3"
"Pawlikowski Janusz Marek","Królicki Franciszek","4"
"Pawlikowski Janusz Marek","Dowgiałło-Plenkiewicz B.","5"
"Pawlikowski Janusz Marek","Sierańki K.","3"
"Pawlikowski Janusz Marek","Kaczmarski K.","2"
"Pawlikowski Janusz Marek","Pawlikowski Janusz Marek","35"
"Pawlikowskir J. M.","Pawlikowski Janusz Marek","1"
"Szatkowski","Pawlikowski Janusz Marek","1"
"Brzezińki J.","Pawlikowski Janusz Marek","1"
"Kolodka Bogumil","Pawlikowski Janusz Marek","1"
"Kochan B.","Pawlikowski Janusz Marek","1"
"Sierańki K.","Pawlikowski Janusz Marek","2"
"Kaczmarski K.","Pawlikowski Janusz Marek","2"
"Kasprzak J. F.","Pawlikowski Janusz Marek","2"
"Bozym Janusz","Pawlikowski Janusz Marek","1"
"Królicki Franciszek","Pawlikowski Janusz Marek","2"
"Dudziak Eugeniusz","Pawlikowski Janusz Marek","5"
"Skudlarski Krzysztof","Pawlikowski Janusz Marek","1"
"Scharoch Pawel","Pawlikowski Janusz Marek","2"
"Sierański Kazimierz","Pawlikowski Janusz Marek","12"
"Szatkowski Janusz","Pawlikowski Janusz Marek","15"
"Bartczak A.","Pawlikowski Janusz Marek","2"
"Placzek-Popko Eva","Pawlikowski Janusz Marek","3"
"Lemiec A.","Pawlikowski Janusz Marek","1"
"Popko Ewa","Jacak Janusz Edward","1"
"Popko Ewa","Gonczarek Ryszard","1"
"Popko Ewa","Markowski Janusz B.","1"
"Krzeminska Z.","Popko Ewa","1"
"Jacak Janusz Edward","Popko Ewa","4"
"Gwóźdź Katarzyna","Popko Ewa","1"
"Jacak Witold Aleksander","Popko Ewa","10"
"Racino Anna","Gelczuk Łukasz","1"
"Racino Anna","Da̧browska-Szata Maria","1"
"Racino Anna","Racino Anna","1"
"Morawski Marcin","Racino Anna","1"
"Gwóźdź Katarzyna","Racino Anna","1"
"Majchrcrwska E.","Sierańki K.","1"
"Sierański Kazimierz","Sierańki K.","4"
"Szatkowski Janusz","Sierańki K.","6"
"Bartczak A.","Sierańki K.","1"
"Gubański Adam","Szymańda Jarosław M.","1"
"Gubański Adam","Sierański Kazimierz","1"
"Gubański Adam","Fiałkowski J.","1"
"Gubański Adam","Szatkowski Janusz","1"
"Gubański Adam","Rezmer Jacek","3"
"Gubański Adam","Jasiński Michał","1"
"Gubański Adam","Kaczorowska Dominika","1"
"Gubański Adam","Gubański Adam","9"
"Gubański Adam","Kostyła Paweł","1"
"Gubański Adam","Sikorski Tomasz","2"
"Lesack Krzysztof","Gubański Adam","1"
"Stankiewicz Ryszard","Gubański Adam","1"
"Suresh Vishnu","Gubański Adam","1"
"Janukiewicz Jarosław M.","Gubański Adam","1"
"Lewandowski Marcin","Gubański Adam","1"
"Jasiński Michał","Gubański Adam","1"
"Kostyła Paweł","Gubański Adam","1"
"Ziaja Jan","Gubański Adam","5"
"Sikorski Tomasz","Gubański Adam","1"
"Janik Przemysław","Gubański Adam","3"
"Rezmer Jacek","Gubański Adam","4"
"Leonowicz Z.","Gubański Adam","3"
"Sobkowiak Artur","Gubański Adam","1"
"Kaczorowska Dominika","Gubański Adam","1"
"Kamyczek Paulina","Gelczuk Łukasz","1"
"Kamyczek Paulina","Da̧browska-Szata Maria","1"
"Kamyczek Paulina","Markowski Janusz B.","1"
"Kamyczek Paulina","Dyba P.","2"
"Kamyczek Paulina","Kamyczek Paulina","2"
"Kamyczek Paulina","Poloczek Przemysław","1"
"Dbrowska-Szata M.","Kamyczek Paulina","1"
"Gelczuk Łukasz","Kamyczek Paulina","4"
"Da̧browska-Szata Maria","Kamyczek Paulina","3"
"Dyba P.","Szatkowski Janusz","1"
"Dudziak Eugeniusz","Sierański Kazimierz","2"
"Dudziak Eugeniusz","Szatkowski Janusz","2"
"Dudziak Eugeniusz","Placzek-Popko Eva","1"
"Dudziak Eugeniusz","Bozym Janusz","1"
"Dudziak Eugeniusz","Kasprzak J. F.","1"
"Dudziak Eugeniusz","Dudziak Eugeniusz","6"
"Dudziak Eugeniusz","Pruchnik Dariusz","1"
"Brzezińki J.","Dudziak Eugeniusz","1"
"Kasprzak J. F.","Dudziak Eugeniusz","2"
"Pruchnik Dariusz","Dudziak Eugeniusz","1"
"Bozym Janusz","Dudziak Eugeniusz","2"
"Placzek-Popko Eva","Dudziak Eugeniusz","1"
"Nowak Anna M.","Sierański Kazimierz","2"
"Nowak Anna M.","Szatkowski Janusz","3"
"Nowak Anna M.","Nowak Anna M.","5"
"Nowak Anna M.","Kurc Teresa","1"
"Nowak Anna M.","Videnova-Adrabińska Veneta","2"
"Szatkowski Janusz","Nowak Anna M.","1"
"Videnova-Adrabińska Veneta","Nowak Anna M.","1"
"Paradowska Karolina M.","Biegański Piotr","6"
"Paradowska Karolina M.","Gwóźdź Katarzyna","2"
"Paradowska Karolina M.","Paradowska Karolina M.","7"
"Gwóźdź Katarzyna","Paradowska Karolina M.","4"
"Kasprzak J. F.","Sierański Kazimierz","1"
"Kasprzak J. F.","Szatkowski Janusz","1"
"Kasprzak J. F.","Placzek-Popko Eva","1"
"Bozym Janusz","Kasprzak J. F.","1"
"Gwóźdź Katarzyna","Jacak Janusz Edward","2"
"Gwóźdź Katarzyna","Oliva Robert","1"
"Gwóźdź Katarzyna","Gonczarek Ryszard","1"
"Gwóźdź Katarzyna","Biegański Piotr","10"
"Gwóźdź Katarzyna","Henrykowski Artur","1"
"Gwóźdź Katarzyna","Zelewski Szymon J.","1"
"Gwóźdź Katarzyna","Gwóźdź Katarzyna","6"
"Gwóźdź Katarzyna","Linhart Wojciech M.","1"
"Gwóźdź Katarzyna","Kopaczek Jan","1"
"Krzeminska Z.","Gwóźdź Katarzyna","1"
"Zelewski Szymon J.","Gwóźdź Katarzyna","1"
"Kopaczek Jan","Gwóźdź Katarzyna","1"
"Jacak Janusz Edward","Gwóźdź Katarzyna","1"
"Jacak Witold Aleksander","Gwóźdź Katarzyna","7"
"Henrykowski Artur","Jacak Janusz Edward","2"
"Henrykowski Artur","Gonczarek Ryszard","2"
"Henrykowski Artur","Szafran Grzegorz","1"
"Henrykowski Artur","Tchórzewski Mariusz","1"
"Henrykowski Artur","Ziaja Jan","1"
"Henrykowski Artur","Jaroszewski MacIej","1"
"Henrykowski Artur","Pospieszna Janina","1"
"Henrykowski Artur","Janukiewicz Jarosław M.","1"
"Krzeminska Z.","Henrykowski Artur","1"
"Krawczyk Krystian","Henrykowski Artur","1"
"Ziaja Jan","Henrykowski Artur","1"
"Jaroszewski MacIej","Henrykowski Artur","1"
"Jacak Janusz Edward","Henrykowski Artur","1"
"Masalska Agata","Henrykowski Artur","1"
"Jacak Witold Aleksander","Henrykowski Artur","7"
"Placzek-Popko Eva","Sierański Kazimierz","2"
"Placzek-Popko Eva","Szatkowski Janusz","2"
"Placzek-Popko Eva","Placzek-Popko Eva","2"
"Placzek-Popko Eva","Majchrcrwska E.","1"
"Biegański Piotr","Dobierzewska-Mozrzymas Ewa","29"
"Biegański Piotr","Peisert Jerzy","10"
"Biegański Piotr","Błlazej M.","5"
"Biegański Piotr","Biegański Piotr","30"
"Biegański Piotr","Radosz Andrzej","8"
"Biegański Piotr","Newelski M.","7"
"Biegański Piotr","Marczuk Krystyna","1"
"Biegański Piotr","Warkusz Franciszek","3"
"Biegański Piotr","Blazej M.","6"
"Biegański Piotr","Ohly T.","3"
"Biegański Piotr","Szymczak G.","4"
"Biegański Piotr","Wiktorczyk Tadeusz","2"
"Błlazej M.","Biegański Piotr","1"
"Blazej M.","Biegański Piotr","1"
"Newelski M.","Biegański Piotr","2"
"Szymczak G.","Biegański Piotr","5"
"Wiktorczyk Tadeusz","Biegański Piotr","1"
"Peisert Jerzy","Biegański Piotr","3"
"Pieciul E.","Biegański Piotr","16"
"Gelczuk Łukasz","Biegański Piotr","1"
"Da̧browska-Szata Maria","Biegański Piotr","1"
"Dobierzewska-Mozrzymas Ewa","Biegański Piotr","28"
"Jacak Witold Aleksander","Biegański Piotr","1"
"Radosz Andrzej","Biegański Piotr","1"
"Szatkowski Janusz","Sierański Kazimierz","28"
"Szatkowski Janusz","Konat Łukasz","1"
"Szatkowski Janusz","Szatkowski","3"
"Szatkowski Janusz","Fiałkowski J.","5"
"Szatkowski Janusz","Sierańaski K.","3"
"Szatkowski Janusz","Szatkowski Janusz","36"
"Szatkowski Janusz","Pȩkalski Grzegorz","1"
"Szatkowski Janusz","Kolodka Bogumil","1"
"Szatkowski Janusz","Dowgiałło-Plenkiewicz B.","1"
"Szatkowski Janusz","Szaynok A. T.","1"
"Szatkowski Janusz","Pawlikowskir J. M.","1"
"Szatkowski Janusz","Frydman Stanislaw","1"
"Majchrcrwska E.","Szatkowski Janusz","1"
"Szatkowski","Szatkowski Janusz","1"
"Brzezińki J.","Szatkowski Janusz","1"
"Płaczek-Fopko E.","Szatkowski Janusz","1"
"PlŁaczek-Popko E.","Szatkowski Janusz","2"
"Zlelony E.","Szatkowski Janusz","2"
"Kaczmarski K.","Szatkowski Janusz","1"
"Fiałkowski J.","Szatkowski Janusz","3"
"Kuźmiński Stanislaw","Szatkowski Janusz","1"
"Gelczuk Łukasz","Szatkowski Janusz","3"
"Scharoch Pawel","Szatkowski Janusz","1"
"Sierański Kazimierz","Szatkowski Janusz","24"
"Rezmer Jacek","Szatkowski Janusz","1"
"Bartczak A.","Szatkowski Janusz","1"
"Popczyk Anna","Szatkowski Janusz","1"
"Lemiec A.","Szatkowski Janusz","2"
"Bohdziewicz Andrzej","Szatkowski Janusz","2"
"Da̧browska-Szata Maria","Szatkowski Janusz","3"
"Da̧browska-Szata Maria","Sierański Kazimierz","2"
"Da̧browska-Szata Maria","Gelczuk Łukasz","16"
"Da̧browska-Szata Maria","Fiałkowski J.","1"
"Da̧browska-Szata Maria","Da̧browska-Szata Maria","16"
"Da̧browska-Szata Maria","Baranowski Michał","1"
"Da̧browska-Szata Maria","Wełna Monika","1"
"Da̧browska-Szata Maria","Masalska Agata","2"
"Da̧browska-Szata Maria","Dbrowska-Szata M.","2"
"Da̧browska-Szata Maria","Maria Da̧browska Szata","1"
"Da̧browska-Szata Maria","Żelazna Karolina","1"
"Da̧browska-Szata Maria","Poloczek Przemysław","1"
"Da̧browska-Szata Maria","Radojewska Ewa Beata","2"
"Da̧browska-Szata Maria","Pałetko Piotr","1"
"Dbrowska-Szata M.","Da̧browska-Szata Maria","1"
"Pawlaczyk Łukasz","Da̧browska-Szata Maria","1"
"Janiak Filip","Da̧browska-Szata Maria","1"
"Dyksik Mateusz","Da̧browska-Szata Maria","1"
"Kopaczek Jan","Da̧browska-Szata Maria","1"
"Gelczuk Łukasz","Da̧browska-Szata Maria","19"
"Maria Da̧browska Szata","Da̧browska-Szata Maria","1"
"Kozub Michał A.","Da̧browska-Szata Maria","1"
"Masalska Agata","Da̧browska-Szata Maria","1"
"Fiałkowski J.","Sierański Kazimierz","3"
"Fiałkowski J.","Fiałkowski J.","1"
"Gelczuk Łukasz","Fiałkowski J.","1"
"Sierański Kazimierz","Fiałkowski J.","2"
"Rezmer Jacek","Fiałkowski J.","1"
"Jacak Janusz Edward","Jóźwiak J.","10"
"Jacak Janusz Edward","Jacak Janusz Edward","28"
"Jacak Janusz Edward","Gonczarek Ryszard","19"
"Jacak Janusz Edward","Wieczorek Konradw","11"
"Jacak Janusz Edward","Jacak Dorota","3"
"Jacak Janusz Edward","Machnikowski P.","4"
"Jacak Janusz Edward","Łydżba Patrycja","10"
"Jacak Janusz Edward","Jòz̀wiak Ireneusz J.","13"
"Marszalski Krzysztof","Jacak Janusz Edward","1"
"Kayyali Ghassan","Jacak Janusz Edward","1"
"Krzeminska Z.","Jacak Janusz Edward","1"
"JÓwiak Ireneusz","Jacak Janusz Edward","1"
"Szczepanik Micha̷l","Jacak Janusz Edward","1"
"Huk Maciej","Jacak Janusz Edward","1"
"Nowakowski Tomasz","Jacak Janusz Edward","1"
"Jòz̀wiak Ireneusz J.","Jacak Janusz Edward","2"
"Gonczarek Ryszard","Jacak Janusz Edward","3"
"Łydżba Patrycja","Jacak Janusz Edward","6"
"Staśkiewicz Beata","Jacak Janusz Edward","1"
"Jacak Witold Aleksander","Jacak Janusz Edward","29"
"Gelczuk Łukasz","Sierański Kazimierz","2"
"Gelczuk Łukasz","Gelczuk Łukasz","19"
"Gelczuk Łukasz","Scharoch Pawel","2"
"Gelczuk Łukasz","Baranowski Michał","3"
"Gelczuk Łukasz","Wełna Monika","4"
"Gelczuk Łukasz","Masalska Agata","2"
"Gelczuk Łukasz","Dbrowska-Szata M.","2"
"Gelczuk Łukasz","Maria Da̧browska Szata","1"
"Gelczuk Łukasz","Żelazna Karolina","1"
"Gelczuk Łukasz","Poloczek Przemysław","3"
"Gelczuk Łukasz","Radojewska Ewa Beata","2"
"Gelczuk Łukasz","Pałetko Piotr","1"
"Gelczuk Łukasz","Linhart Wojciech M.","1"
"Gelczuk Łukasz","Kopaczek Jan","2"
"Dbrowska-Szata M.","Gelczuk Łukasz","1"
"Latkowska-Baranowska M.","Gelczuk Łukasz","1"
"Pawlaczyk Łukasz","Gelczuk Łukasz","1"
"͆ciana B.","Gelczuk Łukasz","1"
"Janiak Filip","Gelczuk Łukasz","1"
"Polak M. P.","Gelczuk Łukasz","1"
"Dyksik Mateusz","Gelczuk Łukasz","1"
"Kopaczek Jan","Gelczuk Łukasz","4"
"Maria Da̧browska Szata","Gelczuk Łukasz","1"
"Kozub Michał A.","Gelczuk Łukasz","1"
"Masalska Agata","Gelczuk Łukasz","1"
"Sierański Kazimierz","Sierański Kazimierz","20"
"Sierański Kazimierz","Szatkowski","3"
"Sierański Kazimierz","Sierańaski K.","3"
"Sierański Kazimierz","Kolodka Bogumil","2"
"Sierański Kazimierz","Dowgiałło-Plenkiewicz B.","1"
"Sierański Kazimierz","Pawlikowskir J. M.","1"
"Szatkowski","Sierański Kazimierz","1"
"Brzezińki J.","Sierański Kazimierz","1"
"Płaczek-Fopko E.","Sierański Kazimierz","1"
"PlŁaczek-Popko E.","Sierański Kazimierz","1"
"Zlelony E.","Sierański Kazimierz","1"
"Kaczmarski K.","Sierański Kazimierz","1"
"Rezmer Jacek","Sierański Kazimierz","1"
"Lemiec A.","Sierański Kazimierz","1"
"Videnova-Adrabińska Veneta","Zaręba Jan K.","1"
"Videnova-Adrabińska Veneta","Próchniak G.","2"
"Videnova-Adrabińska Veneta","Janeczko Elzbieta","2"
"Videnova-Adrabińska Veneta","Wojciechowska Agnieszka","1"
"Videnova-Adrabińska Veneta","Torreilles Christophe","2"
"Videnova-Adrabińska Veneta","Staszak Zbigniew","1"
"Videnova-Adrabińska Veneta","Duczmal Marek","1"
"Videnova-Adrabińska Veneta","Kurc Teresa","1"
"Videnova-Adrabińska Veneta","Burzyńska Agnieszka","2"
"Videnova-Adrabińska Veneta","Videnova-Adrabińska Veneta","27"
"Próchniak G.","Videnova-Adrabińska Veneta","4"
"Rojek Tomasz","Videnova-Adrabińska Veneta","5"
"Garczarek Piotr","Videnova-Adrabińska Veneta","4"
"Jewgiński Michał","Videnova-Adrabińska Veneta","1"
"Zaręba Jan K.","Videnova-Adrabińska Veneta","8"
"Goldeman Waldemar","Videnova-Adrabińska Veneta","8"
"Duczmal Marek","Videnova-Adrabińska Veneta","8"
"Wojciechowski Walter","Videnova-Adrabińska Veneta","1"
"Berlicki Łukasz","Videnova-Adrabińska Veneta","1"
"Zoñ Jerzy","Videnova-Adrabińska Veneta","7"
"Zierkiewicz Wiktor","Videnova-Adrabińska Veneta","2"
"Młynarz Piotr","Videnova-Adrabińska Veneta","3"
"Obara Elzbieta","Videnova-Adrabińska Veneta","1"
"Skrzyńska Izabela","Videnova-Adrabińska Veneta","1"
"Kubiak Joanna","Videnova-Adrabińska Veneta","1"
"Videnova-Adrabifiska Veneta","Videnova-Adrabińska Veneta","1"
"Stoś Elzbieta","Videnova-Adrabińska Veneta","1"
"Janeczko Elzbieta","Videnova-Adrabińska Veneta","2"
"Kurc Teresa","Videnova-Adrabińska Veneta","2"
"Burzyńska Agnieszka","Videnova-Adrabińska Veneta","3"
"Bronowska Wiesława","Videnova-Adrabińska Veneta","3"
"Dobrzyńska Danuta","Videnova-Adrabińska Veneta","1"
"Chmielewska Ewa","Videnova-Adrabińska Veneta","4"
"Wojciechowska Agnieszka","Videnova-Adrabińska Veneta","5"
"MacIejewska Gabriela","Videnova-Adrabińska Veneta","2"
"Mucha Artur","Videnova-Adrabińska Veneta","1"
"Wojaczyńska Elżbieta","Kucharska Małgorzata","1"
"Wojaczyńska Elżbieta","Kleniewska Karolina","11"
"Wojaczyńska Elżbieta","Gupta Anil","4"
"Wojaczyńska Elżbieta","Winiarski Lukasz","1"
"Wojaczyńska Elżbieta","Majewski Mateusz","1"
"Wojaczyńska Elżbieta","Michalska Joanna","1"
"Wojaczyńska Elżbieta","Dorsz Mateusz","14"
"Wojaczyńska Elżbieta","Sidorowicz Łukasz","2"
"Wojaczyńska Elżbieta","Kowalczyk Rafał","1"
"Wojaczyńska Elżbieta","Dziuk B?a?ej","1"
"Wojaczyńska Elżbieta","Lewanowicz Aleksandra","2"
"Wojaczyńska Elżbieta","Baì̈kowicz Julia","6"
"Wojaczyńska Elżbieta","Iwanejko Jakub","7"
"Wojaczyńska Elżbieta","Boratyński Przemysław J.","2"
"Wojaczyńska Elżbieta","Nowak Anna E.","1"
"Wojaczyńska Elżbieta","Ba¸kowicz Julia","9"
"Wojaczyńska Elżbieta","Brol Anna","2"
"Wojaczyńska Elżbieta","Olszewski Tomasz Krzysztof","10"
"Wojaczyńska Elżbieta","Siedlecka Renata","9"
"Wojaczyńska Elżbieta","Skarzewski Jacek","19"
"Wojaczyńska Elżbieta","Kamińska Karolina","3"
"Wojaczyńska Elżbieta","Skarzìewski Jacek","6"
"Wojaczyńska Elżbieta","Konieczna Magdalena","1"
"Wojaczyńska Elżbieta","Ostrycharz Elzbieta","6"
"Wojaczyńska Elżbieta","Goldeman Waldemar","1"
"Wojaczyńska Elżbieta","Zielińska-Błajet Mariola","9"
"Wojaczyńska Elżbieta","Wojaczyńska Elżbieta","27"
"Wojaczyńska Elżbieta","Szyja Bartłomiej Maciej","2"
"Skarzìewski Jacek","Wojaczyńska Elżbieta","1"
"Steppeler Franz","Wojaczyńska Elżbieta","1"
"Sowiński Mateusz","Wojaczyńska Elżbieta","1"
"Dorsz Mateusz","Wojaczyńska Elżbieta","3"
"Sidorowicz Łukasz","Wojaczyńska Elżbieta","1"
"Iwanejko Jakub","Wojaczyńska Elżbieta","7"
"Boratyński Przemysław J.","Wojaczyńska Elżbieta","2"
"Szyja Bartłomiej Maciej","Wojaczyńska Elżbieta","2"
"Olszewski Tomasz Krzysztof","Wojaczyńska Elżbieta","8"
"Skarzewski Jacek","Wojaczyńska Elżbieta","18"
"Kucharska Małgorzata","Wojaczyńska Elżbieta","1"
"Baì̈kowicz Julia","Wojaczyńska Elżbieta","1"
"Kraj Agata","Wojaczyńska Elżbieta","1"
"Dunal Natalia","Wojaczyńska Elżbieta","1"
"Osiewała Angelika","Wojaczyńska Elżbieta","1"
"Iwan Dominika","Wojaczyńska Elżbieta","1"
"Kleniewska Karolina","Wojaczyńska Elżbieta","2"
"Wosińska-Hrydczuk Marzena","Wojaczyńska Elżbieta","1"
"Nowak Anna E.","Wojaczyńska Elżbieta","1"
"Kamińska Karolina","Wojaczyńska Elżbieta","4"
"Brol Anna","Wojaczyńska Elżbieta","2"
"Gupta Anil","Wojaczyńska Elżbieta","1"
"Serafin-Lewańczuk Monika","Wojaczyńska Elżbieta","1"
"Zielińska-Błajet Mariola","Wojaczyńska Elżbieta","5"
"Brzezińska-Rodak Małgorzata Ł.","Wojaczyńska Elżbieta","1"
"Siedlecka Renata","Wojaczyńska Elżbieta","5"
"Kowalczyk Rafał","Wojaczyńska Elżbieta","3"
"Ba¸kowicz Julia","Wojaczyńska Elżbieta","2"
"Dziuk B?a?ej","Wojaczyńska Elżbieta","1"
"Klimek-Ochab Magdalena","Wojaczyńska Elżbieta","1"
"Wójcik Grazyna M.","Giermańska Joanna","8"
"Wójcik Grazyna M.","Zale?ny Robert","2"
"Wójcik Grazyna M.","Maly Alina","1"
"Wójcik Grazyna M.","Holband Jolanta","7"
"Wójcik Grazyna M.","Mossakowska Izabella","4"
"Wójcik Grazyna M.","Szalkowska-Pagowska S.","1"
"Wójcik Grazyna M.","Krupińska J.","1"
"Wójcik Grazyna M.","Niewodniczański Wawrzyniec","1"
"Wójcik Grazyna M.","Kowala W. W.","1"
"Wójcik Grazyna M.","Krajewska A.","1"
"Wójcik Grazyna M.","Wajcik G.","5"
"Wójcik Grazyna M.","Siemieniuk Alicja","1"
"Wójcik Grazyna M.","Nowak Romuald","1"
"Wójcik Grazyna M.","Bialas S.","1"
"Wójcik Grazyna M.","Szalkowska-Pagowska H.","1"
"Wójcik Grazyna M.","Szostak Maciej Magdalena","14"
"Wójcik Grazyna M.","Rohleder Józef W.","1"
"Wójcik Grazyna M.","Pia̧tkowski Krzysztof","1"
"Wójcik Grazyna M.","Wójcik Grazyna M.","14"
"Czyzewska H.","Wójcik Grazyna M.","1"
"Lamperski Jacek","Wójcik Grazyna M.","1"
"Zych Tomasz","Wójcik Grazyna M.","1"
"Magdalena Szostak M.","Wójcik Grazyna M.","4"
"Kómorowski Ludwik","Wójcik Grazyna M.","1"
"Berlicki Łukasz","Wójcik Grazyna M.","1"
"Zale?ny Robert","Wójcik Grazyna M.","7"
"Okwieka-Lupa Urszula","Wójcik Grazyna M.","1"
"Okwieka Urszula","Wójcik Grazyna M.","2"
"Stryjewska Agnieszka","Wójcik Grazyna M.","1"
"Kozioł Agata","Wójcik Grazyna M.","1"
"Mossakowska Izabella","Wójcik Grazyna M.","4"
"Holband Jolanta","Wójcik Grazyna M.","5"
"Burzyńska Agnieszka","Wójcik Grazyna M.","1"
"Chmielewska Ewa","Wójcik Grazyna M.","1"
"Szostak Maciej Magdalena","Wójcik Grazyna M.","18"
"Mucha Artur","Wójcik Grazyna M.","1"
"Drożdżewski Piotr M.","Kowal Andrzej T.","1"
"Drożdżewski Piotr M.","Pigłowski Jacek M.","1"
"Drożdżewski Piotr M.","Bronowska Wiesława","1"
"Drożdżewski Piotr M.","Kordon Ewa","4"
"Drożdżewski Piotr M.","Helios Katarzyna","1"
"Drożdżewski Piotr M.","Wojciechowska Agnieszka","3"
"Drożdżewski Piotr M.","Pawlak Barbara","6"
"Drożdżewski Piotr M.","Zasłona Halina","5"
"Drożdżewski Piotr M.","Drożdzewski Piotr M.","5"
"Drożdżewski Piotr M.","Ditkowski Bartosz","1"
"Drożdżewski Piotr M.","Malik-Gajewska Magdalena","1"
"Drożdżewski Piotr M.","Staszak Zbigniew","2"
"Drożdżewski Piotr M.","Duczmal Marek","2"
"Drożdżewski Piotr M.","Raczko Maria","1"
"Drożdżewski Piotr M.","Giurg Mirosław","1"
"Drożdżewski Piotr M.","Goldeman Waldemar","2"
"Drożdżewski Piotr M.","Wojciechowski Walter","1"
"Drożdżewski Piotr M.","Cieǎslak-Golonka M.","1"
"Drożdżewski Piotr M.","Wolański Marcin","1"
"Drożdżewski Piotr M.","Drożdżewski Piotr M.","31"
"Drożdżewski Piotr M.","Gȩbala Magdalena","1"
"Matyja Konrad","Drożdżewski Piotr M.","1"
"Talma Michał","Drożdżewski Piotr M.","1"
"Wojciechowski Piotr M.","Drożdżewski Piotr M.","1"
"Petrus Rafał Michał","Drożdżewski Piotr M.","1"
"Michalczyk Mariusz","Drożdżewski Piotr M.","1"
"Staszak Zbigniew","Drożdżewski Piotr M.","1"
"Giurg Mirosław","Drożdżewski Piotr M.","1"
"Pandelidis Demis","Drożdżewski Piotr M.","1"
"Goldeman Waldemar","Drożdżewski Piotr M.","2"
"Anisimov Sergey","Drożdżewski Piotr M.","1"
"Duczmal Marek","Drożdżewski Piotr M.","2"
"Jamróz Piotr","Drożdżewski Piotr M.","1"
"Zierkiewicz Wiktor","Drożdżewski Piotr M.","2"
"Jabłońska Katarzyna","Drożdżewski Piotr M.","1"
"Krojcer Anna","Drożdżewski Piotr M.","1"
"Maniak Halina","Drożdżewski Piotr M.","1"
"Musiała Marta","Drożdżewski Piotr M.","2"
"Kordon Ewa","Drożdżewski Piotr M.","2"
"Pawlak Barbara","Drożdżewski Piotr M.","5"
"Zasłona Halina","Drożdżewski Piotr M.","5"
"Helios Katarzyna","Drożdżewski Piotr M.","3"
"Trusek Anna","Drożdżewski Piotr M.","1"
"Malik-Gajewska Magdalena","Drożdżewski Piotr M.","3"
"Dobrzyńska Danuta","Drożdżewski Piotr M.","2"
"Dzimitrowicz Anna","Drożdżewski Piotr M.","1"
"Wojciechowska Agnieszka","Drożdżewski Piotr M.","3"
"MacIejewska Gabriela","Drożdżewski Piotr M.","1"
"Cieślak-Golonka Maria","Drożdżewski Piotr M.","1"
"Michalska Danuta F.","Drożdżewski Piotr M.","4"
"Burzyńska Agnieszka","Obojska Agnieszka","1"
"Burzyńska Agnieszka","Maly Alina","1"
"Burzyńska Agnieszka","Holband Jolanta","1"
"Burzyńska Agnieszka","Makowiecka E.","1"
"Burzyńska Agnieszka","Berlicki Łukasz","3"
"Burzyńska Agnieszka","Stano Adrian","1"
"Burzyńska Agnieszka","Mucha Artur","1"
"Burzyńska Agnieszka","Burzyńska Agnieszka","6"
"Góra Jerzy","Burzyńska Agnieszka","1"
"Jewgiński Michał","Burzyńska Agnieszka","1"
"Berlicki Łukasz","Burzyńska Agnieszka","7"
"Olszewski Tomasz Krzysztof","Burzyńska Agnieszka","1"
"Zierkiewicz Wiktor","Burzyńska Agnieszka","1"
"Młynarz Piotr","Burzyńska Agnieszka","2"
"Skrzyńska Izabela","Burzyńska Agnieszka","1"
"Mazur Zuzanna","Burzyńska Agnieszka","1"
"Miszczyk Atrycja","Burzyńska Agnieszka","1"
"Petruczynik Patrycja","Burzyńska Agnieszka","1"
"Miszczyk Patrycja","Burzyńska Agnieszka","1"
"Burda-Grabowska Małgorzata","Burzyńska Agnieszka","1"
"Wolińska Ewa","Burzyńska Agnieszka","1"
"Dzièdzioła Gabriela","Burzyńska Agnieszka","1"
"Bochno Marta","Burzyńska Agnieszka","2"
"Hałdys Katarzyna","Burzyńska Agnieszka","1"
"Dziełak Anna","Burzyńska Agnieszka","1"
"Kosikowska Paulina","Burzyńska Agnieszka","1"
"Macegoniuk Katarzyna","Burzyńska Agnieszka","2"
"Chmielewska Ewa","Burzyńska Agnieszka","9"
"Dziuk B?a?ej","Burzyńska Agnieszka","1"
"MacIejewska Gabriela","Burzyńska Agnieszka","1"
"Mucha Artur","Burzyńska Agnieszka","3"
"Zielińska-Błajet Mariola","Kucharska Małgorzata","9"
"Zielińska-Błajet Mariola","Brza̧szcz Monika","1"
"Zielińska-Błajet Mariola","Gupta Anil","1"
"Zielińska-Błajet Mariola","Kraj Agata","1"
"Zielińska-Błajet Mariola","Wąsińska-Kałwa Małgorzata","1"
"Zielińska-Błajet Mariola","Sidorowicz Łukasz","4"
"Zielińska-Błajet Mariola","Kowalczyk Rafał","4"
"Zielińska-Błajet Mariola","Lewanowicz Aleksandra","1"
"Zielińska-Błajet Mariola","Rudzińska-Szostak Ewa","1"
